2.000000e+05 2.411316e+05 
1.960784e+05 2.526206e+05 
1.923077e+05 2.643850e+05 
1.886792e+05 2.762157e+05 
1.851852e+05 2.886637e+05 
1.818182e+05 3.019978e+05 
1.785714e+05 3.151858e+05 
1.754386e+05 3.271162e+05 
1.724138e+05 3.377987e+05 
1.694915e+05 3.479204e+05 
1.666667e+05 3.580420e+05 
1.639344e+05 3.687611e+05 
1.612903e+05 3.805420e+05 
1.587302e+05 3.938827e+05 
1.562500e+05 4.095465e+05 
1.538462e+05 4.284956e+05 
1.515152e+05 4.516925e+05 
1.492537e+05 4.785066e+05 
1.470588e+05 5.072788e+05 
1.449275e+05 5.361504e+05 
1.428571e+05 5.633296e+05 
1.408451e+05 5.882522e+05 
1.388889e+05 6.103872e+05 
1.369863e+05 6.291704e+05 
1.351351e+05 6.442699e+05 
1.333333e+05 6.559181e+05 
1.315789e+05 6.643142e+05 
1.298701e+05 6.697566e+05 
1.282051e+05 6.723119e+05 
1.265823e+05 6.723119e+05 
1.250000e+05 6.702876e+05 
1.234568e+05 6.667367e+05 
1.219512e+05 6.622566e+05 
1.204819e+05 6.573451e+05 
1.190476e+05 6.524004e+05 
1.176471e+05 6.476217e+05 
1.162791e+05 6.430420e+05 
1.149425e+05 6.387611e+05 
1.136364e+05 6.348451e+05 
1.123596e+05 6.312279e+05 
1.111111e+05 6.272788e+05 
1.098901e+05 6.216704e+05 
1.086957e+05 6.132743e+05 
1.075269e+05 6.026549e+05 
1.063830e+05 5.910730e+05 
1.052632e+05 5.774336e+05 
1.041667e+05 5.596128e+05 
1.030928e+05 5.373451e+05 
1.020408e+05 5.117588e+05 
1.010101e+05 4.850774e+05 
1.000000e+05 4.604535e+05 
9.090909e+04 2.248606e+05 
8.333333e+04 1.193363e+05 
7.692308e+04 7.850774e+04 
7.142857e+04 7.079535e+04 
6.666667e+04 7.842810e+04 
6.250000e+04 9.732412e+04 
5.882353e+04 1.261626e+05 
5.555556e+04 1.686936e+05 
5.263158e+04 2.352246e+05 
5.000000e+04 3.265288e+05 
4.761905e+04 3.996571e+05 
4.545455e+04 3.770243e+05 
4.347826e+04 2.813396e+05 
4.166667e+04 2.021449e+05 
4.000000e+04 1.554757e+05 
3.846154e+04 1.290962e+05 
3.703704e+04 1.112788e+05 
3.571429e+04 9.873451e+04 
3.448276e+04 8.938938e+04 
3.333333e+04 8.146460e+04 
3.225806e+04 7.457522e+04 
3.125000e+04 6.882412e+04 
3.030303e+04 6.402544e+04 
2.941176e+04 6.004314e+04 
2.857143e+04 5.679093e+04 
2.777778e+04 5.401659e+04 
2.702703e+04 5.143142e+04 
2.631579e+04 4.897235e+04 
2.564103e+04 4.668916e+04 
2.500000e+04 4.451881e+04 
2.439024e+04 4.240819e+04 
2.380952e+04 4.040044e+04 
2.325581e+04 3.854535e+04 
2.272727e+04 3.685619e+04 
2.222222e+04 3.529646e+04 
2.173913e+04 3.385619e+04 
2.127660e+04 3.252843e+04 
2.083333e+04 3.131383e+04 
2.040816e+04 3.020376e+04 
2.000000e+04 2.918562e+04 
1.960784e+04 2.824779e+04 
1.923077e+04 2.737765e+04 
1.886792e+04 2.656460e+04 
1.851852e+04 2.580299e+04 
1.818182e+04 2.508219e+04 
1.785714e+04 2.440055e+04 
1.754386e+04 2.375310e+04 
1.724138e+04 2.313717e+04 
1.694915e+04 2.254978e+04 
1.666667e+04 2.198861e+04 
1.639344e+04 2.145199e+04 
1.612903e+04 2.093794e+04 
1.587302e+04 2.044414e+04 
1.562500e+04 1.996958e+04 
1.538462e+04 1.951261e+04 
1.515152e+04 1.907190e+04 
1.492537e+04 1.864646e+04 
1.470588e+04 1.823529e+04 
1.449275e+04 1.783772e+04 
1.428571e+04 1.745277e+04 
1.408451e+04 1.708009e+04 
1.388889e+04 1.671869e+04 
1.369863e+04 1.636858e+04 
1.351351e+04 1.602876e+04 
1.333333e+04 1.569956e+04 
1.315789e+04 1.537998e+04 
1.298701e+04 1.506969e+04 
1.282051e+04 1.476869e+04 
1.265823e+04 1.447633e+04 
1.250000e+04 1.419226e+04 
1.234568e+04 1.391681e+04 
1.219512e+04 1.364900e+04 
1.204819e+04 1.338850e+04 
1.190476e+04 1.313595e+04 
1.176471e+04 1.289004e+04 
1.162791e+04 1.265111e+04 
1.149425e+04 1.241881e+04 
1.136364e+04 1.219314e+04 
1.123596e+04 1.197312e+04 
1.111111e+04 1.175907e+04 
1.098901e+04 1.155100e+04 
1.086957e+04 1.134823e+04 
1.075269e+04 1.115077e+04 
1.063830e+04 1.095830e+04 
1.052632e+04 1.077113e+04 
1.041667e+04 1.058861e+04 
1.030928e+04 1.041040e+04 
1.020408e+04 1.023684e+04 
1.010101e+04 1.006759e+04 
1.000000e+04 9.902655e+03 
9.090909e+03 8.466704e+03 
8.333333e+03 7.372566e+03 
7.692308e+03 6.498783e+03 
7.142857e+03 5.776991e+03 
6.666667e+03 5.184956e+03 
6.250000e+03 4.699779e+03 
5.882353e+03 4.282633e+03 
5.555556e+03 3.917588e+03 
5.263158e+03 3.602987e+03 
5.000000e+03 3.330531e+03 
4.761905e+03 3.091427e+03 
4.545455e+03 2.876914e+03 
4.347826e+03 2.685398e+03 
4.166667e+03 2.515686e+03 
4.000000e+03 2.365885e+03 
3.846154e+03 2.227699e+03 
3.703704e+03 2.100100e+03 
3.571429e+03 1.983119e+03 
3.448276e+03 1.876361e+03 
3.333333e+03 1.778894e+03 
3.225806e+03 1.689923e+03 
3.125000e+03 1.608451e+03 
3.030303e+03 1.532721e+03 
2.941176e+03 1.461903e+03 
2.857143e+03 1.396195e+03 
2.777778e+03 1.335365e+03 
2.702703e+03 1.278982e+03 
2.631579e+03 1.226681e+03 
2.564103e+03 1.177931e+03 
2.500000e+03 1.132367e+03 
2.439024e+03 1.089491e+03 
2.380952e+03 1.048938e+03 
2.325581e+03 1.010509e+03 
2.272727e+03 9.741372e+02 
2.222222e+03 9.397566e+02 
2.173913e+03 9.073673e+02 
2.127660e+03 8.770022e+02 
2.083333e+03 8.486615e+02 
2.040816e+03 8.220133e+02 
2.000000e+03 7.964934e+02 
1.960784e+03 7.716704e+02 
1.923077e+03 7.476770e+02 
1.886792e+03 7.247456e+02 
1.851852e+03 7.028761e+02 
1.818182e+03 6.821350e+02 
1.785714e+03 6.624226e+02 
1.754386e+03 6.436062e+02 
1.724138e+03 6.255863e+02 
1.694915e+03 6.083628e+02 
1.666667e+03 5.920022e+02 
1.639344e+03 5.766372e+02 
1.612903e+03 5.619690e+02 
1.587302e+03 5.386726e+02 
1.562500e+03 5.330310e+02 
1.538462e+03 5.200221e+02 
1.515152e+03 5.072456e+02 
1.492537e+03 4.952323e+02 
1.470588e+03 4.835177e+02 
1.449275e+03 4.721681e+02 
1.428571e+03 4.614159e+02 
1.408451e+03 4.511283e+02 
1.388889e+03 4.411394e+02 
1.369863e+03 4.314823e+02 
1.351351e+03 4.222898e+02 
1.333333e+03 4.135288e+02 
1.315789e+03 4.050996e+02 
1.298701e+03 3.970022e+02 
1.282051e+03 3.892035e+02 
1.265823e+03 3.815708e+02 
1.250000e+03 3.741704e+02 
1.234568e+03 3.668695e+02 
1.219512e+03 3.597677e+02 
1.204819e+03 3.528982e+02 
1.190476e+03 3.462942e+02 
1.176471e+03 3.398894e+02 
1.162791e+03 3.336836e+02 
1.149425e+03 3.277035e+02 
1.136364e+03 3.219192e+02 
1.123596e+03 3.163473e+02 
1.111111e+03 3.109712e+02 
1.098901e+03 3.057843e+02 
1.086957e+03 3.007865e+02 
1.075269e+03 2.959812e+02 
1.063830e+03 2.913783e+02 
1.052632e+03 2.868717e+02 
1.041667e+03 2.825642e+02 
1.030928e+03 2.783728e+02 
1.020408e+03 2.743872e+02 
1.010101e+03 2.705642e+02 
1.000000e+03 2.668407e+02 
9.090909e+02 2.361438e+02 
8.333333e+02 2.130465e+02 
7.692308e+02 1.982058e+02 
7.142857e+02 1.884524e+02 
6.666667e+02 1.841416e+02 
6.250000e+02 1.849878e+02 
5.882353e+02 1.902279e+02 
5.555556e+02 2.001604e+02 
5.263158e+02 2.148949e+02 
5.000000e+02 2.341361e+02 
4.761905e+02 2.585808e+02 
4.545455e+02 2.890321e+02 
4.347826e+02 3.256692e+02 
4.166667e+02 3.683296e+02 
4.000000e+02 4.161504e+02 
3.846154e+02 4.680531e+02 
3.703704e+02 5.216814e+02 
3.571429e+02 5.737168e+02 
3.448276e+02 6.199447e+02 
3.333333e+02 6.556195e+02 
3.225806e+02 6.768584e+02 
3.125000e+02 6.827655e+02 
3.030303e+02 6.739381e+02 
2.941176e+02 6.519027e+02 
2.857143e+02 6.198119e+02 
2.777778e+02 5.815819e+02 
2.702703e+02 5.405642e+02 
2.631579e+02 4.992146e+02 
2.564103e+02 4.591925e+02 
2.500000e+02 4.214602e+02 
2.439024e+02 3.865155e+02 
2.380952e+02 3.546239e+02 
2.325581e+02 3.257887e+02 
2.272727e+02 2.997843e+02 
2.222222e+02 2.764148e+02 
2.173913e+02 2.554580e+02 
2.127660e+02 2.366350e+02 
2.083333e+02 2.197235e+02 
2.040816e+02 2.044912e+02 
2.000000e+02 1.907688e+02 
1.960784e+02 1.783772e+02 
1.923077e+02 1.671538e+02 
1.886792e+02 1.569624e+02 
1.851852e+02 1.476903e+02 
1.818182e+02 1.392345e+02 
1.785714e+02 1.314956e+02 
1.754386e+02 1.243971e+02 
1.724138e+02 1.178728e+02 
1.694915e+02 1.118761e+02 
1.666667e+02 1.063374e+02 
1.639344e+02 1.012168e+02 
1.612903e+02 9.647456e+01 
1.587302e+02 9.207080e+01 
1.562500e+02 8.797235e+01 
1.538462e+02 8.415265e+01 
1.515152e+02 8.058850e+01 
1.492537e+02 7.725664e+01 
1.470588e+02 7.414049e+01 
1.449275e+02 7.122013e+01 
1.428571e+02 6.847898e+01 
1.408451e+02 6.589381e+01 
1.388889e+02 6.346460e+01 
1.369863e+02 6.117478e+01 
1.351351e+02 5.901106e+01 
1.333333e+02 5.696350e+01 
1.315789e+02 5.503208e+01 
1.298701e+02 5.320022e+01 
1.282051e+02 5.146460e+01 
1.265823e+02 4.981527e+01 
1.250000e+02 4.824889e+01 
1.234568e+02 4.676217e+01 
1.219512e+02 4.534845e+01 
1.204819e+02 4.400442e+01 
1.190476e+02 4.272013e+01 
1.176471e+02 4.149889e+01 
1.162791e+02 4.033407e+01 
1.149425e+02 3.922566e+01 
1.136364e+02 3.816040e+01 
1.123596e+02 3.714491e+01 
1.111111e+02 3.617257e+01 
1.098901e+02 3.524004e+01 
1.086957e+02 3.434403e+01 
1.075269e+02 3.348783e+01 
1.063830e+02 3.266449e+01 
1.052632e+02 3.187434e+01 
1.041667e+02 3.111405e+01 
1.030928e+02 3.038296e+01 
1.020408e+02 2.968042e+01 
1.010101e+02 2.900509e+01 
1.000000e+02 2.835631e+01 
9.090909e+01 2.313717e+01 
8.333333e+01 1.974723e+01 
7.692308e+01 1.761106e+01 
7.142857e+01 1.566438e+01 
6.666667e+01 1.337655e+01 
6.250000e+01 1.126294e+01 
5.882353e+01 9.565155e+00 
5.555556e+01 8.266261e+00 
5.263158e+01 7.258075e+00 
5.000000e+01 6.445022e+00 
4.761905e+01 5.772677e+00 
4.545455e+01 5.207190e+00 
4.347826e+01 4.725332e+00 
4.166667e+01 4.310509e+00 
4.000000e+01 3.950442e+00 
3.846154e+01 3.634845e+00 
3.703704e+01 3.357080e+00 
3.571429e+01 3.110476e+00 
3.448276e+01 2.890752e+00 
3.333333e+01 2.693861e+00 
3.225806e+01 2.516814e+00 
3.125000e+01 2.356892e+00 
3.030303e+01 2.211903e+00 
2.941176e+01 2.080055e+00 
2.857143e+01 1.959790e+00 
2.777778e+01 1.849845e+00 
2.702703e+01 1.748861e+00 
2.631579e+01 1.656106e+00 
2.564103e+01 1.570586e+00 
2.500000e+01 1.491504e+00 
2.439024e+01 1.418330e+00 
2.380952e+01 1.350465e+00 
2.325581e+01 1.287445e+00 
2.272727e+01 1.228673e+00 
2.222222e+01 1.173883e+00 
2.173913e+01 1.122710e+00 
2.127660e+01 1.074790e+00 
2.083333e+01 1.029923e+00 
2.040816e+01 9.878097e-01 
2.000000e+01 9.482522e-01 
1.960784e+01 9.110177e-01 
1.923077e+01 8.759403e-01 
1.886792e+01 8.428872e-01 
1.851852e+01 8.116593e-01 
1.818182e+01 7.821239e-01 
1.785714e+01 7.541814e-01 
1.754386e+01 7.277323e-01 
1.724138e+01 7.026438e-01 
1.694915e+01 6.788496e-01 
1.666667e+01 6.562168e-01 
1.639344e+01 6.347124e-01 
1.612903e+01 6.142699e-01 
1.587302e+01 5.947898e-01 
1.562500e+01 5.762058e-01 
1.538462e+01 5.585177e-01 
1.515152e+01 5.416261e-01 
1.492537e+01 5.254646e-01 
1.470588e+01 5.100332e-01 
1.449275e+01 4.952987e-01 
1.428571e+01 4.811615e-01 
1.408451e+01 4.676217e-01 
1.388889e+01 4.546460e-01 
1.369863e+01 4.422345e-01 
1.351351e+01 4.302876e-01 
1.333333e+01 4.188385e-01 
1.315789e+01 4.078540e-01 
1.298701e+01 3.972677e-01 
1.282051e+01 3.871128e-01 
1.265823e+01 3.773230e-01 
1.250000e+01 3.678982e-01 
1.234568e+01 3.588385e-01 
1.219512e+01 3.501106e-01 
1.204819e+01 3.416814e-01 
1.190476e+01 3.335841e-01 
1.176471e+01 3.257456e-01 
1.162791e+01 3.181792e-01 
1.149425e+01 3.108816e-01 
1.136364e+01 3.038363e-01 
1.123596e+01 2.970232e-01 
1.111111e+01 2.904425e-01 
1.098901e+01 2.840675e-01 
1.086957e+01 2.779015e-01 
1.075269e+01 2.719447e-01 
1.063830e+01 2.661737e-01 
1.052632e+01 2.605752e-01 
1.041667e+01 2.551626e-01 
1.030928e+01 2.499093e-01 
1.020408e+01 2.448186e-01 
1.010101e+01 2.398805e-01 
1.000000e+01 2.351018e-01 
9.090909e+00 1.941969e-01 
8.333333e+00 1.631084e-01 
7.692308e+00 1.389491e-01 
7.142857e+00 1.197843e-01 
6.666667e+00 1.043263e-01 
6.250000e+00 9.168252e-02 
5.882353e+00 8.120243e-02 
5.555556e+00 7.242478e-02 
5.263158e+00 6.499779e-02 
5.000000e+00 5.865597e-02 
4.761905e+00 5.320022e-02 
4.545455e+00 4.847124e-02 
4.347826e+00 4.434624e-02 
4.166667e+00 4.072566e-02 
4.000000e+00 3.753319e-02 
3.846154e+00 3.469912e-02 
3.703704e+00 3.217566e-02 
3.571429e+00 2.991737e-02 
3.448276e+00 2.788938e-02 
3.333333e+00 2.605985e-02 
3.225806e+00 2.440553e-02 
3.125000e+00 2.290321e-02 
3.030303e+00 2.153562e-02 
2.941176e+00 2.028783e-02 
2.857143e+00 1.914392e-02 
2.777778e+00 1.809558e-02 
2.702703e+00 1.713020e-02 
2.631579e+00 1.623982e-02 
2.564103e+00 1.541847e-02 
2.500000e+00 1.465686e-02 
2.439024e+00 1.394967e-02 
2.380952e+00 1.329392e-02 
2.325581e+00 1.268230e-02 
2.272727e+00 1.211217e-02 
2.222222e+00 1.157987e-02 
2.173913e+00 1.108175e-02 
2.127660e+00 1.061515e-02 
2.083333e+00 1.017743e-02 
2.040816e+00 9.766261e-03 
2.000000e+00 9.379314e-03 
1.960784e+00 9.015265e-03 
1.923077e+00 8.671792e-03 
1.886792e+00 8.347566e-03 
1.851852e+00 8.041261e-03 
1.818182e+00 7.751549e-03 
1.785714e+00 7.477102e-03 
1.754386e+00 7.216925e-03 
1.724138e+00 6.970354e-03 
1.694915e+00 6.736062e-03 
1.666667e+00 6.513385e-03 
1.639344e+00 6.301327e-03 
1.612903e+00 6.099889e-03 
1.587302e+00 5.907743e-03 
1.562500e+00 5.724558e-03 
1.538462e+00 5.549668e-03 
1.515152e+00 5.382743e-03 
1.492537e+00 5.223119e-03 
1.470588e+00 5.070796e-03 
1.449275e+00 4.924779e-03 
1.428571e+00 4.785066e-03 
1.408451e+00 4.651327e-03 
1.388889e+00 4.522898e-03 
1.369863e+00 4.399779e-03 
1.351351e+00 4.281637e-03 
1.333333e+00 4.168142e-03 
1.315789e+00 4.059292e-03 
1.298701e+00 3.954757e-03 
1.282051e+00 3.853872e-03 
1.265823e+00 3.756969e-03 
1.250000e+00 3.663385e-03 
1.234568e+00 3.573783e-03 
1.219512e+00 3.487168e-03 
1.204819e+00 3.403540e-03 
1.190476e+00 3.322898e-03 
1.176471e+00 3.245177e-03 
1.162791e+00 3.170177e-03 
1.149425e+00 3.097732e-03 
1.136364e+00 3.027710e-03 
1.123596e+00 2.960077e-03 
1.111111e+00 2.894668e-03 
1.098901e+00 2.831416e-03 
1.086957e+00 2.770155e-03 
1.075269e+00 2.710951e-03 
1.063830e+00 2.653573e-03 
1.052632e+00 2.597954e-03 
1.041667e+00 2.544159e-03 
1.030928e+00 2.491958e-03 
1.020408e+00 2.441283e-03 
1.010101e+00 2.392235e-03 
1.000000e+00 2.344646e-03 
